id,timestamp,type,severity,description,explanation,hash,encrypted_data,log_source,status,event_id
482,2026-05-12T12:16:51.904322,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\server\jvm.dll,,,,Forensics,New,0
481,2026-05-12T12:16:51.874634,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\zip.dll,,,,Forensics,New,0
480,2026-05-12T12:16:51.857659,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\windowsaccessbridge-64.dll,,,,Forensics,New,0
479,2026-05-12T12:16:51.840973,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\w2k_lsa_auth.dll,,,,Forensics,New,0
478,2026-05-12T12:16:51.823831,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\verify.dll,,,,Forensics,New,0
477,2026-05-12T12:16:51.806800,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\vcruntime140_1.dll,,,,Forensics,New,0
476,2026-05-12T12:16:51.789803,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\vcruntime140.dll,,,,Forensics,New,0
475,2026-05-12T12:16:51.773007,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\ucrtbase.dll,,,,Forensics,New,0
474,2026-05-12T12:16:51.754747,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\syslookup.dll,,,,Forensics,New,0
473,2026-05-12T12:16:51.739034,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\sunmscapi.dll,,,,Forensics,New,0
472,2026-05-12T12:16:51.723601,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\sspi_bridge.dll,,,,Forensics,New,0
471,2026-05-12T12:16:51.708643,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\splashscreen.dll,,,,Forensics,New,0
470,2026-05-12T12:16:51.693792,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\serialver.exe,,,,Forensics,New,0
469,2026-05-12T12:16:51.678954,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\saproc.dll,,,,Forensics,New,0
468,2026-05-12T12:16:51.663464,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\rmiregistry.exe,,,,Forensics,New,0
467,2026-05-12T12:16:51.647847,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\rmi.dll,,,,Forensics,New,0
466,2026-05-12T12:16:51.631714,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\prefs.dll,,,,Forensics,New,0
465,2026-05-12T12:16:51.615957,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\nio.dll,,,,Forensics,New,0
464,2026-05-12T12:16:51.597429,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\net.dll,,,,Forensics,New,0
463,2026-05-12T12:16:51.582083,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\msvcp140.dll,,,,Forensics,New,0
462,2026-05-12T12:16:51.565092,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\mlib_image.dll,,,,Forensics,New,0
461,2026-05-12T12:16:51.547822,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\management_ext.dll,,,,Forensics,New,0
460,2026-05-12T12:16:51.532690,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\management_agent.dll,,,,Forensics,New,0
459,2026-05-12T12:16:51.517871,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\management.dll,,,,Forensics,New,0
458,2026-05-12T12:16:51.502621,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\le.dll,,,,Forensics,New,0
457,2026-05-12T12:16:51.487607,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\lcms.dll,,,,Forensics,New,0
456,2026-05-12T12:16:51.472346,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\ktab.exe,,,,Forensics,New,0
455,2026-05-12T12:16:51.456038,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\klist.exe,,,,Forensics,New,0
454,2026-05-12T12:16:51.438399,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\kinit.exe,,,,Forensics,New,0
453,2026-05-12T12:16:51.421035,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\keytool.exe,,,,Forensics,New,0
452,2026-05-12T12:16:51.404041,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jwebserver.exe,,,,Forensics,New,0
451,2026-05-12T12:16:51.386655,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jstatd.exe,,,,Forensics,New,0
450,2026-05-12T12:16:51.370685,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jstat.exe,,,,Forensics,New,0
449,2026-05-12T12:16:51.354530,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jstack.exe,,,,Forensics,New,0
448,2026-05-12T12:16:51.337811,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jsound.dll,,,,Forensics,New,0
447,2026-05-12T12:16:51.320168,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jshell.exe,,,,Forensics,New,0
446,2026-05-12T12:16:51.304112,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jrunscript.exe,,,,Forensics,New,0
445,2026-05-12T12:16:51.289205,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jps.exe,,,,Forensics,New,0
444,2026-05-12T12:16:51.274271,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jmap.exe,,,,Forensics,New,0
443,2026-05-12T12:16:51.258547,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jli.dll,,,,Forensics,New,0
442,2026-05-12T12:16:51.241704,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jinfo.exe,,,,Forensics,New,0
441,2026-05-12T12:16:51.224944,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jimage.dll,,,,Forensics,New,0
440,2026-05-12T12:16:51.209227,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jhsdb.exe,,,,Forensics,New,0
439,2026-05-12T12:16:51.194368,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jfr.exe,,,,Forensics,New,0
438,2026-05-12T12:16:51.179334,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jdwp.dll,,,,Forensics,New,0
437,2026-05-12T12:16:51.163388,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jdeps.exe,,,,Forensics,New,0
436,2026-05-12T12:16:51.148346,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jdeprscan.exe,,,,Forensics,New,0
435,2026-05-12T12:16:51.133599,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jdb.exe,,,,Forensics,New,0
434,2026-05-12T12:16:51.118440,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jconsole.exe,,,,Forensics,New,0
433,2026-05-12T12:16:51.103740,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jcmd.exe,,,,Forensics,New,0
432,2026-05-12T12:16:51.088750,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jawt.dll,,,,Forensics,New,0
431,2026-05-12T12:16:51.073704,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\javaw.exe,,,,Forensics,New,0
430,2026-05-12T12:16:51.058270,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\javap.exe,,,,Forensics,New,0
429,2026-05-12T12:16:51.043345,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\javajpeg.dll,,,,Forensics,New,0
428,2026-05-12T12:16:51.027911,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\javadoc.exe,,,,Forensics,New,0
427,2026-05-12T12:16:51.012584,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\javac.exe,,,,Forensics,New,0
426,2026-05-12T12:16:50.997752,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\javaaccessbridge.dll,,,,Forensics,New,0
425,2026-05-12T12:16:50.982265,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\java.exe,,,,Forensics,New,0
424,2026-05-12T12:16:50.966802,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\java.dll,,,,Forensics,New,0
423,2026-05-12T12:16:50.951521,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jarsigner.exe,,,,Forensics,New,0
422,2026-05-12T12:16:50.936847,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jar.exe,,,,Forensics,New,0
421,2026-05-12T12:16:50.921934,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jaccesswalker.exe,,,,Forensics,New,0
420,2026-05-12T12:16:50.906880,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jaccessinspector.exe,,,,Forensics,New,0
419,2026-05-12T12:16:50.891661,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jabswitch.exe,,,,Forensics,New,0
418,2026-05-12T12:16:50.875739,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\jaas.dll,,,,Forensics,New,0
417,2026-05-12T12:16:50.859059,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\j2pkcs11.dll,,,,Forensics,New,0
416,2026-05-12T12:16:50.841769,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\j2pcsc.dll,,,,Forensics,New,0
415,2026-05-12T12:16:50.825411,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\j2gss.dll,,,,Forensics,New,0
414,2026-05-12T12:16:50.810937,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\instrument.dll,,,,Forensics,New,0
413,2026-05-12T12:16:50.795796,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\freetype.dll,,,,Forensics,New,0
412,2026-05-12T12:16:50.780242,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\fontmanager.dll,,,,Forensics,New,0
411,2026-05-12T12:16:50.764567,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\extnet.dll,,,,Forensics,New,0
410,2026-05-12T12:16:50.748390,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\dt_socket.dll,,,,Forensics,New,0
409,2026-05-12T12:16:50.733324,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\dt_shmem.dll,,,,Forensics,New,0
408,2026-05-12T12:16:50.716948,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\awt.dll,,,,Forensics,New,0
407,2026-05-12T12:16:50.700897,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\attach.dll,,,,Forensics,New,0
406,2026-05-12T12:16:50.685951,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-utility-l1-1-0.dll,,,,Forensics,New,0
405,2026-05-12T12:16:50.671101,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-time-l1-1-0.dll,,,,Forensics,New,0
404,2026-05-12T12:16:50.656548,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-string-l1-1-0.dll,,,,Forensics,New,0
403,2026-05-12T12:16:50.641888,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-stdio-l1-1-0.dll,,,,Forensics,New,0
402,2026-05-12T12:16:50.626700,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-runtime-l1-1-0.dll,,,,Forensics,New,0
401,2026-05-12T12:16:50.611802,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-process-l1-1-0.dll,,,,Forensics,New,0
400,2026-05-12T12:16:50.597326,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-private-l1-1-0.dll,,,,Forensics,New,0
399,2026-05-12T12:16:50.581957,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-multibyte-l1-1-0.dll,,,,Forensics,New,0
398,2026-05-12T12:16:50.567149,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-math-l1-1-0.dll,,,,Forensics,New,0
397,2026-05-12T12:16:50.551707,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-locale-l1-1-0.dll,,,,Forensics,New,0
396,2026-05-12T12:16:50.536476,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-heap-l1-1-0.dll,,,,Forensics,New,0
395,2026-05-12T12:16:50.521931,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-filesystem-l1-1-0.dll,,,,Forensics,New,0
394,2026-05-12T12:16:50.507357,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-environment-l1-1-0.dll,,,,Forensics,New,0
393,2026-05-12T12:16:50.492504,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-convert-l1-1-0.dll,,,,Forensics,New,0
392,2026-05-12T12:16:50.477052,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-crt-conio-l1-1-0.dll,,,,Forensics,New,0
391,2026-05-12T12:16:50.462588,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-core-util-l1-1-0.dll,,,,Forensics,New,0
390,2026-05-12T12:16:50.447836,New File Detected,MEDIUM,New monitored file detected: C:\Users\rajpr\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.6.v20250130-0529\jre\bin\api-ms-win-core-timezone-l1-1-0.dll,,,,Forensics,New,0
